wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120,wi121,wi122,wi123,wi124,wi125,wi126,wi127,wi128,wi129,wi130,wi131,wi132,wi133,wi134,wi135,wi136,wi137,wi138,wi139,wi140,wi141,wi142,wi143,wi144,wi145,wi146,wi147,wi148,wi149,wi150,wi151,wi152,wi153,wi154,wi155,wi156,wi157,wi158,wi159,wi160,wi161,wi162,wi163,wi164,wi165,wi166,wi167,wi168
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,9.0,1.0,7.0,25.0,8.0,5.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,22.0,7.0,9.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,8.0,9.0,5.0,7.0,0.0,2.0,1.0,1.0,1.0,2.0,53.0,9.0,6.0,32.0,26.0,9.0,13.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,9.0,9.0,14.0,18.0,13.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,8.0,2.0,2.0,4.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,47.0,12.0,10.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,8.0,2.0,4.0,4.0,7.0,5.0,10.0,11.0,0.0,1.0,1.0,0.0,3.0,3.0,64.0,6.0,12.0,61.0,40.0,11.0,21.0,2.0,2.0,1.0,1.0,0.0,2.0,8.0,6.0,5.0,32.0,12.0,11.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,2.0,6.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,1.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,32.0,3.0,0.0,3.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,10.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,38.0,15.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,8.0,9.0,2.0,7.0,3.0,5.0,4.0,3.0,0.0,2.0,3.0,7.0,4.0,43.0,16.0,6.0,53.0,27.0,7.0,9.0,3.0,0.0,4.0,2.0,8.0,4.0,6.0,9.0,5.0,14.0,16.0,8.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,6.0,6.0,7.0,1.0,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,12.0,93.0,29.0,18.0,7.0,5.0,2.0,3.0,1.0,4.0,9.0,10.0,15.0,7.0,8.0,24.0,4.0,6.0,14.0,1.0,2.0,9.0,0.0,23.0,14.0,97.0,28.0,38.0,97.0,66.0,19.0,26.0,7.0,1.0,6.0,3.0,11.0,22.0,28.0,26.0,34.0,46.0,40.0,33.0,5.0,13.0,2.0,0.0,2.0,13.0,7.0,16.0,13.0,11.0,16.0,8.0,7.0,7.0,0.0,2.0,4.0,1.0,6.0,19.0,45.0,9.0,9.0,25.0,17.0,8.0,11.0,1.0,1.0,0.0,0.0,9.0,7.0,14.0,4.0,3.0,16.0,1.0,3.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,19.0,16.0,9.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,8.0,4.0,6.0,4.0,17.0,4.0,7.0,9.0,1.0,2.0,2.0,6.0,14.0,2.0,53.0,20.0,20.0,92.0,49.0,5.0,15.0,2.0,0.0,3.0,4.0,4.0,6.0,17.0,10.0,13.0,35.0,21.0,26.0,3.0,8.0,2.0,0.0,0.0,2.0,4.0,6.0,3.0,4.0,11.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,10.0,11.0,1.0,6.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0
0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,4.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,15.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0,6.0,3.0,4.0,5.0,12.0,5.0,5.0,11.0,4.0,2.0,1.0,8.0,8.0,5.0,66.0,15.0,15.0,80.0,32.0,17.0,21.0,1.0,5.0,1.0,2.0,3.0,2.0,20.0,14.0,20.0,17.0,23.0,19.0,6.0,11.0,1.0,3.0,0.0,2.0,8.0,9.0,12.0,5.0,7.0,4.0,6.0,1.0,0.0,1.0,2.0,0.0,3.0,8.0,18.0,11.0,1.0,11.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,9.0,4.0,3.0,9.0,2.0,9.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,16.0,7.0,4.0,9.0,8.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,1.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,3.0,1.0,6.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,19.0,4.0,8.0,32.0,8.0,9.0,4.0,4.0,3.0,0.0,1.0,2.0,3.0,4.0,0.0,11.0,13.0,17.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,5.0,6.0,4.0,8.0,20.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,4.0,3.0,2.0,3.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,50.0,8.0,8.0,48.0,26.0,5.0,11.0,2.0,2.0,0.0,2.0,3.0,3.0,6.0,9.0,7.0,17.0,9.0,14.0,3.0,7.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,19.0,13.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,5.0,37.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,0.0,3.0,1.0,3.0,52.0,11.0,17.0,46.0,26.0,26.0,26.0,9.0,5.0,0.0,2.0,5.0,1.0,6.0,9.0,11.0,19.0,18.0,27.0,5.0,14.0,4.0,0.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,8.0,6.0,6.0,8.0,5.0,13.0,1.0,0.0,1.0,1.0,6.0,6.0,6.0,8.0,3.0,8.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,7.0,3.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,21.0,5.0,5.0,20.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,5.0,2.0,4.0,8.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,9.0,5.0,0.0,2.0,0.0,1.0,5.0,1.0,18.0,3.0,2.0,25.0,12.0,3.0,8.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,7.0,11.0,4.0,6.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,7.0,4.0,2.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,20.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,3.0,4.0,28.0,12.0,1.0,9.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,5.0,8.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,8.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,18.0,5.0,3.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,4.0,7.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0,5.0,0.0,10.0,6.0,40.0,8.0,7.0,24.0,21.0,9.0,8.0,2.0,2.0,3.0,1.0,2.0,6.0,3.0,6.0,3.0,6.0,7.0,3.0,2.0,4.0,1.0,0.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,5.0,11.0,2.0,0.0,11.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
